Z,N,A,dataset_split,participates_in_loss,train_uncertainty,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
8,14,22,train,True,0.0569206,0.45036768168210983,161.96573949605227,162.02719116210938,162.41610717773438,0.3889116048812866,0.06145607680082321
9,13,22,train,True,0.0123992,0.2819317931681871,167.7897692566365,167.7344970703125,168.0717010498047,0.33720120787620544,-0.05526941470801833
10,12,22,train,True,1.76e-05,-0.23195649594068526,177.87364961117507,177.77024841308594,177.64169311523438,-0.1285431981086731,-0.10341329783201217
11,11,22,train,True,0.000132,0.013123781457543372,174.17068359158932,174.1445770263672,174.18380737304688,0.0392271988093853,-0.026103417351841927
12,10,22,train,True,0.0001584,-0.2973422186821699,168.63303557805716,168.58082580566406,168.335693359375,-0.24511900544166565,-0.052223213240504274
8,15,23,train,False,0.1217114,0.45710089087486266,164.31180474877357,164.76016235351562,164.76890563964844,0.008731200359761715,0.44836969051510095
9,14,23,train,True,0.0333201,0.20682933282107116,175.352267957218,175.31393432617188,175.55909729003906,0.2451719045639038,-0.03834257174283265
10,13,23,train,True,0.0001035,0.22487848322838544,182.90892583806067,182.97088623046875,183.13380432128906,0.16290970146656036,0.061968781761825076
11,12,23,train,True,4.6e-06,-0.6969682478904724,186.62296312093736,186.56434631347656,185.92599487304688,-0.6383528113365173,-0.05861543655395507
12,11,23,train,True,3.22e-05,-0.6134194606542587,181.81622402608394,181.725830078125,181.2028045654297,-0.523026704788208,-0.09039275586605067
13,10,23,train,True,0.000345,-0.29464923158288003,168.63784991517662,168.7217254638672,168.34320068359375,-0.3785324990749359,0.08388326749205588
8,16,24,train,False,0.1648752,0.8857036024332047,168.49399610459804,168.95245361328125,169.37969970703125,0.4272480010986328,0.45845560133457186
9,15,24,train,False,0.0976704,0.24885515376925468,178.91764875248074,179.12599182128906,179.16650390625,0.04050559923052788,0.2083495545387268
10,14,24,train,True,0.0005136,0.3029804135859013,191.76951409325002,191.8397979736328,192.07249450683594,0.23269520699977875,0.07028520658612253
11,13,24,train,True,1.68e-05,-0.4725791561603546,193.54447857022285,193.52371215820312,193.0718994140625,-0.4518167972564697,-0.020762358903884892
12,12,24,train,True,1.44e-05,-0.6574946008622646,198.18808847293258,198.25704956054688,197.5305938720703,-0.7264472246170044,0.06895262375473976
13,11,24,train,True,0.000228,-0.5160590100288391,183.5375586438179,183.58993530273438,183.02149963378906,-0.5684344172477722,0.05237540721893308
14,10,24,train,True,0.0194712,-0.483809315264225,171.90600474983455,172.0135955810547,171.4221954345703,-0.5913895964622498,0.10758028119802476
8,17,25,train,False,0.165085,0.9030563251674175,167.02504426077007,168.1951446533203,167.9281005859375,-0.2670449912548065,1.170101316422224
9,16,25,train,False,0.0964425,0.9098298940062522,183.47676678568124,183.4076690673828,184.3865966796875,0.9789375066757202,-0.06910761266946797
10,15,25,train,True,0.029045,0.18246870428381953,195.80273027032555,195.99497985839844,195.98519897460938,-0.0097850002348423,0.19225370451866183
11,14,25,train,True,0.0012,0.20920283095911146,202.71929448349402,202.53494262695312,202.92849731445312,0.3935525119304657,-0.18434968097135424
