Z,N,A,pred_residual,pred_binding_energy,actual_binding_energy,theory_binding_energy,actual_residual,pred_minus_actual_residual
13,17,30,-1.453060466647148,247.73092301547527,247.83314514160156,246.27786254882812,-1.5552871227264404,0.10222665607929238
14,16,30,-3.2706737315654753,255.86056325793265,255.61964416503906,252.5898895263672,-3.029764413833618,-0.2409093177318571
15,15,30,-2.999583523273468,251.1397812771797,250.60519409179688,248.14019775390625,-2.4649980068206787,-0.5345855164527893
16,14,30,-2.4789483308792115,243.92020199298858,243.68124389648438,241.44125366210938,-2.23999285697937,-0.2389554738998414
17,13,30,-0.3928426505625248,224.37456262126565,224.16510009765625,223.98171997070312,-0.1833675056695938,-0.209475144892931
10,21,31,2.275909967422485,211.05099432945252,211.20579528808594,213.326904296875,2.1211037635803223,0.15480620384216293
11,20,31,1.8587538146972655,229.10328231811525,229.3590087890625,230.9620361328125,1.6030312776565552,0.25572253704071035
12,19,31,1.1921641093492508,243.83550007522106,243.94483947753906,245.0276641845703,1.082816243171692,0.10934786617755887
13,18,31,-0.9117394530773163,255.03142939448355,254.99105834960938,254.11968994140625,-0.8713732361793518,-0.04036621689796449
14,17,31,-2.8515338850021363,262.1395587873459,262.20703125,259.28802490234375,-2.91900897026062,0.06747508525848378
15,16,31,-3.002965680360794,262.82715391278265,262.91619873046875,259.8241882324219,-3.092005729675293,0.08904004931449894
16,15,31,-2.6137755274772645,256.72492054700854,256.73583984375,254.11114501953125,-2.6247024536132812,0.010926926136016757
17,14,31,-1.5457709228992462,243.6447089111805,243.9455108642578,242.09893798828125,-1.8465745449066162,0.30080362200737
11,21,32,2.0250467586517336,230.64736229896545,231.0362091064453,232.6724090576172,1.6361991167068481,0.3888476419448854
12,20,32,1.4085050493478775,249.70897236764432,249.72291564941406,251.1174774169922,1.3945549726486206,0.013950076699256853
13,19,32,-0.074179576523602,259.06886951792984,259.2110290527344,258.99468994140625,-0.21636055409908295,0.14218097757548093
14,18,32,-2.603955925703049,271.45683068156245,271.4070129394531,268.8528747558594,-2.554143190383911,-0.04981273531913777
15,17,32,-2.5883677017688753,270.8160593521595,270.8518371582031,268.2276916503906,-2.624171018600464,0.03580331683158855
16,16,32,-2.504317206144333,272.0334920108318,271.7801513671875,269.5291748046875,-2.250988721847534,-0.2533284842967989
17,15,32,-1.7408235174417497,258.21824050962925,258.3169860839844,256.4774169921875,-1.8395837545394897,0.09876023709774007
18,14,32,-1.01267793238163,246.3639657741785,246.40028381347656,245.35128784179688,-1.0490039587020874,0.03632602632045745
11,22,33,2.1409277468919754,233.84271483123302,233.96755981445312,235.983642578125,2.0160796642303467,0.12484808266162872
12,21,33,1.6138257813453674,251.55388356924058,252.00245666503906,253.16770935058594,1.1652522087097168,0.44857357263565056
13,20,33,0.8553722381591797,264.58951301574706,264.68035888671875,265.44488525390625,0.7645084261894226,0.09086381196975712
14,19,33,-2.0579772281646727,276.1625304508209,275.91497802734375,274.10455322265625,-1.8104221820831299,-0.24755504608154277
15,18,33,-2.5791921210289,280.7604665350914,280.95562744140625,278.1812744140625,-2.774362087249756,0.1951699662208557
16,17,33,-2.071417909860611,280.40070257782935,280.42181396484375,278.32928466796875,-2.092517375946045,0.021099466085433782
17,16,33,-1.7183396703004836,274.01194928944113,274.05694580078125,272.2936096191406,-1.7633219957351685,0.04498232543468483
18,15,33,-1.2827439123392106,261.4059128576517,261.6555480957031,260.1231689453125,-1.5323787927627563,0.24963488042354576
11,23,34,2.3952788800001144,234.33291631042957,234.13888549804688,236.7281951904297,2.5893163681030273,-0.194037488102913
